鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
五結鄉,土地,大眾段501~550地號,2993.0,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4979000,1664,,0.0,0
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉隆昌路1~50號,36.13,住,,,10210,土地2建物1車位1,四層,006,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020808,130.18,3,1,2,有,無,6000000,46090,一樓平面,0.0,0
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉東八路101~150號,1926.0,,特定農業區,農牧用地,10211,土地1建物1車位0,一層，二層，三層，屋頂突出物,003,農舍,農舍,鋼筋混凝土造,1001227,426.24,6,5,6,有,無,25500000,,,0.0,0
三星鄉,土地,頂義段1~50地號,2001.0,,特定農業區,農牧用地,10211,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6658327,3327,,0.0,0
三星鄉,土地,頂義段51~100地號,4335.0,,特定農業區,農牧用地,10211,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14424630,3327,,0.0,0
冬山鄉,土地,梅林段401~450地號,2077.0,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5654610,2722,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉四結51~100號,652.95,農,,,10210,土地2建物2車位0,一層，二層,002,農舍,農舍,鋼筋混凝土加強磚造,0750404,176.86,3,2,2,有,無,12800000,,,0.0,0
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿中山路五段151巷10弄1~50號,36.76,住,,,10211,土地1建物1車位1,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820505,181.75,4,2,2,有,有,3900000,21458,坡道平面,0.0,0
壯圍鄉,土地,壯志段401~450地號,2663.0,,特定農業區,農牧用地,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6041600,2269,,0.0,0
頭城鎮,土地,烏石港段451~500地號,314.02,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12340000,39297,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿東港路34巷1~50號,28.15,住,,,10211,土地1建物1車位0,三層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830816,96.52,3,2,2,有,無,2850000,29528,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮天祥路51~100號,20.97,住,,,10211,土地1建物1車位0,五層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821220,84.42,3,2,1,有,有,3100000,36721,,0.0,0
宜蘭市,土地,壯一段1~50地號,1.0,住,,,10209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42970,0,,0.0,0
三星鄉,土地,大隱一段51~100地號,192.58,,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,407788,2117,,0.0,0
冬山鄉,土地,富農段51~100地號,2809.0,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6800000,2421,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮公正路501~550號,3.41,商,,,10211,土地1建物1車位0,十三層,019,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850607,47.690000000000005,1,1,1,有,有,2110000,44244,,0.0,0
宜蘭市,土地,艮門二段351~400地號,10.78,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,584384,54210,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿中華路51~100號,37.2,住,,,10211,土地2建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720131,128.98,3,2,1,有,無,2560000,19848,,0.0,0
員山鄉,土地,南勢段1~50地號,2700.35,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13069760,4840,,0.0,0
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿自強路101~150號,18.95,住,,,10211,土地1建物1車位1,六層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841003,129.43,3,2,2,有,有,3750000,28973,坡道平面,0.0,0
礁溪鄉,土地,玉田段601~650地號,3625.0,,特定農業區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10856000,2995,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉車路頭路1~50號,1544.0,,特定農業區,農牧用地,10211,土地1建物1車位0,一層，二層，三層,003,農舍,農舍,鋼筋混凝土造,0970407,352.85,5,2,6,有,無,25000000,,,0.0,0
礁溪鄉,土地,德陽段551~600地號,17.36,,特定農業區,交通用地,10211,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,367500,21169,,0.0,0
宜蘭市,土地,艮門二段351~400地號,9.6,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,520416,54210,,0.0,0
礁溪鄉,土地,五峰段251~300地號,145.87,住,,,10209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11859231,81300,,0.0,0
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮頂寮路16巷1~50號,115.5,,工業區,丁種建築用地,10211,土地1建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1020509,250.27,4,2,3,有,無,6350000,25373,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮倉前路51~100號,12.25,商,,,10211,土地1建物1車位0,一層,005,套房(1房1廳1衛),商業用,鋼筋混凝土造,0690715,41.53,1,1,1,有,無,790000,19022,,0.0,0
宜蘭市,土地,新張段501~550地號,3497.0,,特定農業區,農牧用地,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16660000,4764,,0.0,0
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉寶修路51~100號,989.0,,特定農業區,農牧用地,10211,土地1建物1車位0,一層，二層，三層,003,農舍,農舍,鋼筋混凝土造,0890811,274.95,6,3,3,有,無,11500000,,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮純精路二段1~50號,2.54,商,,,10212,土地1建物1車位0,九層,012,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850830,29.720000000000002,1,1,1,有,有,1600000,53836,,0.0,0
